,Seq Num,Obs ID,Instrument,Grating,Appr Exp ,Exposure ,Target Name,PI Name,RA,Dec,Status,Data Mode,Exp Mode ,Avg Cnt Rate,Evt Cnt,Start Date,Public Release Date,Proposal,Science Category,Type,Obs Cycle,Prop Cycle,Joint,Gname
215,600474,6096,ACIS-S,NONE,30.0,28.22,NGC 2841,Wang,140.511,50.977,archived,VFAINT,TE,12.62795653,356327.0,12/18/2004 4:55,12/19/2005 21:04,6610143,NORMAL GALAXIES,GO,6,6,None,NGC 2841
216,600475,6097,ACIS-S,NONE,60.0,52.77,M82,Kaaret,148.959,69.68,archived,FAINT,TE,3.997010211,210936.0,2/4/2005 23:33,2/6/2006 9:26,6620189,NORMAL GALAXIES,TOO,6,6,None,MESSIER 082
217,600390,6114,ACIS-S,NONE,66.0,66.2,M101,Kuntz,210.804,54.349,archived,VFAINT,TE,15.68653145,1038507.0,9/5/2004 18:22,9/10/2004 21:09,5600587,NORMAL GALAXIES,GO,5,5,None,MESSIER 101
218,600390,6115,ACIS-S,NONE,36.0,35.76,M101,Kuntz,210.804,54.349,archived,VFAINT,TE,12.80937951,458042.0,9/8/2004 18:15,9/11/2004 20:17,5600587,NORMAL GALAXIES,GO,5,5,None,MESSIER 101
219,600390,6118,ACIS-S,NONE,12.0,11.46,M101,Kuntz,210.804,54.349,archived,VFAINT,TE,13.36663023,153174.0,9/11/2004 15:14,9/14/2004 20:42,5600587,NORMAL GALAXIES,GO,5,5,None,MESSIER 101
220,600391,6152,ACIS-S,NONE,57.0,44.09,M101,Kuntz,210.804,54.349,archived,VFAINT,TE,19.61552025,864861.0,11/7/2004 7:02,11/16/2004 10:31,5600587,NORMAL GALAXIES,GO,5,5,None,MESSIER 101
221,600392,6169,ACIS-S,NONE,30.0,29.38,M101,Kuntz,210.951,54.361000000000004,archived,VFAINT,TE,12.50314793,367303.0,12/30/2004 2:09,1/2/2005 13:34,5600587,NORMAL GALAXIES,GO,5,5,None,MESSIER 101
222,600392,6170,ACIS-S,NONE,50.0,47.95,M101,Kuntz,210.951,54.361000000000004,archived,VFAINT,TE,13.19570212,632711.0,12/22/2004 1:16,12/27/2004 11:54,5600587,NORMAL GALAXIES,GO,5,5,None,MESSIER 101
223,600392,6175,ACIS-S,NONE,40.0,40.66,M101,Kuntz,210.951,54.361000000000004,archived,VFAINT,TE,13.22600754,537719.0,12/24/2004 16:37,12/27/2004 14:24,5600587,NORMAL GALAXIES,GO,5,5,None,MESSIER 101
224,600345,6184,ACIS-S,NONE,25.0,24.64,NGC 45,Pannuti,3.517,-23.182,archived,VFAINT,TE,12.45240518,306837.0,1/12/2005 14:27,1/19/2006 15:55,5600355,NORMAL GALAXIES,GO,5,5,None,NGC 0045
225,600345,6185,ACIS-S,NONE,6.0,6.01,NGC 45,Pannuti,3.517,-23.182,archived,VFAINT,TE,12.66813717,76191.0,1/13/2005 21:39,1/19/2006 15:55,5600355,NORMAL GALAXIES,GO,5,5,None,NGC 0045
226,701067,6361,ACIS-S,NONE,20.0,17.45,CXOM82 J095550.2+694047,Strohmayer,148.959,69.68,archived,GRADED,TE,4.116211286,71828.0,8/18/2005 15:54,8/19/2006 10:10,6700510,ACTIVE GALAXIES AND QUASARS,GO,6,6,RXTE,CXOM82 J095550.2+694047
227,500674,6727,ACIS-S,NONE,40.0,37.87,SN 1979C,Immler,185.74400000000003,15.798,archived,VFAINT,TE,9.684373247,366712.0,2/18/2006 17:27,2/21/2007 6:59,7500870,SN, SNR AND ISOLATED NS,GO,7,7,M100
228,701199,6781,ACIS-S,NONE,15.0,13.61,UGC6946,Capetti,179.484,55.45399999999999,archived,VFAINT,TE,2.456142293,33421.0,7/1/2006 8:30,7/3/2007 8:30,7700157,ACTIVE GALAXIES AND QUASARS,GO,7,7,None,NGC 3998
229,701200,6782,ACIS-S,NONE,15.0,13.77,UGC6985,Capetti,179.855,50.961999999999996,archived,VFAINT,TE,0.795050659,10949.0,5/31/2006 7:17,6/1/2007 10:37,7700157,ACTIVE GALAXIES AND QUASARS,GO,7,7,None,NGC 4026
230,600498,7060,ACIS-S,NONE,26.5,26.08,NGC 7090,Wang,324.119,-54.556999999999995,archived,VFAINT,TE,13.16322023,343275.0,12/18/2005 5:27,4/12/2007 7:59,7610408,NORMAL GALAXIES,GO,7,7,None,NGC 7090
231,600507,7069,ACIS-S,NONE,58.4,57.8,IC 342 X-1,Kaaret,56.482,68.082,archived,FAINT,TE,14.87064257,859563.0,11/12/2006 14:24,11/14/2007 8:54,7620216,NORMAL GALAXIES,GO,7,7,HST,IC 342 X-1
232,600511,7073,ACIS-S,NONE,85.0,84.1,NGC3379,Fabbiano,161.957,12.582,archived,FAINT,TE,13.52304545,1137275.0,1/23/2006 5:49,1/25/2006 6:29,7620395,NORMAL GALAXIES,GO,7,7,None,MESSIER 105
233,600512,7074,ACIS-S,NONE,70.0,69.07,NGC3379,Fabbiano,161.957,12.582,archived,VFAINT,TE,9.481189919,654830.0,4/9/2006 10:33,4/11/2006 6:19,7620395,NORMAL GALAXIES,GO,7,7,None,MESSIER 105
234,600513,7075,ACIS-S,NONE,85.0,83.11,NGC3379,Fabbiano,161.957,12.582,archived,VFAINT,TE,10.063540699999999,836382.0,7/3/2006 11:03,7/5/2006 22:10,7620395,NORMAL GALAXIES,GO,7,7,None,MESSIER 105
235,600514,7076,ACIS-S,NONE,70.0,69.25,NGC3379,Fabbiano,161.957,12.582,archived,VFAINT,TE,10.15037295,702908.0,1/10/2007 1:49,1/11/2007 9:59,7620395,NORMAL GALAXIES,GO,7,7,None,MESSIER 105
236,600520,7082,ACIS-S,NONE,45.0,42.59,IC 10,Prestwich,5.072,59.303999999999995,archived,FAINT,TE,15.43360661,657314.0,11/2/2006 12:12,11/6/2007 8:40,7620583,NORMAL GALAXIES,GO,7,7,None,IC 0010
237,600521,7083,ACIS-S,NONE,2.0,1.94,NGC 4312,Swartz,185.63,15.538,archived,FAINT,TE,13.01889521,25200.0,11/7/2005 10:30,11/8/2006 6:41,7620651,NORMAL GALAXIES,GO,7,7,None,NGC 4312
238,600522,7084,ACIS-S,NONE,2.0,1.93,NGC 3593,Swartz,168.65400000000002,12.818,archived,FAINT,TE,14.94431683,28795.0,6/29/2006 4:15,6/29/2007 16:09,7620651,NORMAL GALAXIES,GO,7,7,None,NGC 3593
239,600524,7086,ACIS-S,NONE,2.0,1.73,NGC 5474,Swartz,211.257,53.662,archived,FAINT,TE,14.98106613,25967.0,9/10/2006 9:58,9/11/2007 17:20,7620651,NORMAL GALAXIES,GO,7,7,None,NGC 5474
240,600525,7087,ACIS-S,NONE,2.0,1.73,NGC 3344,Swartz,160.88,24.921999999999997,archived,FAINT,TE,13.17222997,22842.0,1/25/2006 8:23,1/26/2007 5:39,7620651,NORMAL GALAXIES,GO,7,7,None,NGC 3344
241,600528,7090,ACIS-S,NONE,2.0,2.15,NGC 0672,Swartz,26.976999999999997,27.433000000000003,archived,FAINT,TE,14.71714925,31712.0,9/30/2006 1:44,10/2/2007 9:39,7620651,NORMAL GALAXIES,GO,7,7,None,NGC 0672
242,600529,7091,ACIS-S,NONE,2.0,1.93,NGC 3432,Swartz,163.13,36.619,archived,FAINT,TE,15.00558356,28920.0,6/25/2006 10:04,6/26/2007 14:49,7620651,NORMAL GALAXIES,GO,7,7,None,NGC 3432
243,600531,7093,ACIS-S,NONE,2.0,1.74,NGC 4020,Swartz,179.737,30.414,archived,FAINT,TE,15.39333238,26733.0,4/8/2006 14:26,4/10/2007 13:39,7620651,NORMAL GALAXIES,GO,7,7,None,NGC 4020
244,600533,7095,ACIS-S,NONE,2.0,1.73,NGC 0855,Swartz,33.515,27.877,archived,FAINT,TE,14.52319315,25183.0,10/3/2006 12:22,10/4/2007 8:19,7620651,NORMAL GALAXIES,GO,7,7,None,NGC 0855
245,600534,7096,ACIS-S,NONE,2.0,1.93,NGC 2337,Swartz,107.557,44.457,archived,FAINT,TE,26.32359166,50733.0,10/22/2006 1:31,10/24/2007 9:59,7620651,NORMAL GALAXIES,GO,7,7,None,NGC 2337
246,600536,7098,ACIS-S,NONE,2.0,1.74,NGC 4625,Swartz,190.47,41.273999999999994,archived,FAINT,TE,13.92256488,24181.0,2/8/2006 18:34,2/9/2007 10:40,7620651,NORMAL GALAXIES,GO,7,7,None,NGC 4625
247,600539,7101,ACIS-S,NONE,2.0,1.93,NGC 7640,Swartz,350.528,40.846,archived,FAINT,TE,14.495539,27937.0,5/9/2006 16:45,5/12/2007 7:16,7620651,NORMAL GALAXIES,GO,7,7,None,NGC 7640
248,600541,7103,ACIS-S,NONE,2.0,1.73,NGC 4096,Swartz,181.505,47.478,archived,FAINT,TE,14.07073605,24362.0,2/18/2006 16:30,2/19/2007 10:39,7620651,NORMAL GALAXIES,GO,7,7,None,NGC 4096
249,600542,7104,ACIS-S,NONE,2.12,2.24,NGC 0925,Swartz,36.82,33.579,archived,FAINT,TE,13.29020767,29813.0,11/23/2005 7:52,11/25/2006 7:49,7620651,NORMAL GALAXIES,GO,7,7,None,NGC 0925
250,600543,7105,ACIS-S,NONE,2.21,2.13,NGC 4592,Swartz,189.828,-0.532,archived,FAINT,TE,15.44031226,32965.0,11/25/2006 18:11,11/27/2007 10:29,7620651,NORMAL GALAXIES,GO,7,7,None,NGC 4592
251,600544,7106,ACIS-S,NONE,2.26,2.18,NGC 4062,Swartz,181.016,31.896,archived,FAINT,TE,14.92941163,32593.0,3/5/2006 4:13,3/5/2007 18:20,7620651,NORMAL GALAXIES,GO,7,7,None,NGC 4062
252,600549,7111,ACIS-S,NONE,2.45,2.18,NGC 0959,Swartz,38.1,35.495,archived,FAINT,TE,12.85830917,27988.0,12/4/2005 3:53,12/6/2006 7:10,7620651,NORMAL GALAXIES,GO,7,7,None,NGC 0959
253,600551,7113,ACIS-S,NONE,2.55,2.7,NGC 0949,Swartz,37.703,37.137,archived,FAINT,TE,13.03241307,35164.0,12/4/2005 2:47,12/6/2006 2:30,7620651,NORMAL GALAXIES,GO,7,7,None,NGC 0949
254,600553,7115,ACIS-S,NONE,2.7,2.79,NGC 1507,Swartz,61.113,-2.189,archived,FAINT,TE,14.85545893,41491.0,7/30/2006 23:04,7/31/2007 15:19,7620651,NORMAL GALAXIES,GO,7,7,None,NGC 1507
255,600554,7116,ACIS-S,NONE,2.75,2.67,NGC 1003,Swartz,39.82,40.872,archived,FAINT,TE,12.98880646,34677.0,11/23/2005 8:56,11/25/2006 7:59,7620651,NORMAL GALAXIES,GO,7,7,None,NGC 1003
256,600556,7118,ACIS-S,NONE,3.01,2.74,UGC 11466,Swartz,295.745,45.298,archived,FAINT,TE,14.73907452,40314.0,5/28/2006 11:56,5/30/2007 13:38,7620651,NORMAL GALAXIES,GO,7,7,None,UGC 11466
257,600558,7120,ACIS-S,NONE,3.01,3.01,NGC 5949,Swartz,232.003,64.763,archived,FAINT,TE,14.43083002,43451.0,6/11/2006 19:29,6/14/2007 7:49,7620651,NORMAL GALAXIES,GO,7,7,None,NGC 5949
258,600559,7121,ACIS-S,NONE,3.19,3.32,IC 1473,Swartz,347.77,29.638,archived,FAINT,TE,14.77778592,49118.0,10/9/2006 2:09,10/10/2007 5:59,7620651,NORMAL GALAXIES,GO,7,7,None,IC 1473
259,600561,7123,ACIS-S,NONE,3.57,3.48,NGC 6689,Swartz,278.709,70.524,archived,FAINT,TE,14.62755248,50837.0,5/23/2006 13:08,5/24/2007 14:17,7620651,NORMAL GALAXIES,GO,7,7,None,NGC 6689
260,600562,7124,ACIS-S,NONE,3.63,3.54,NGC 7741,Swartz,355.977,26.076,archived,FAINT,TE,13.84594787,49029.0,2/8/2006 10:16,2/9/2007 10:40,7620651,NORMAL GALAXIES,GO,7,7,None,NGC 7741
261,600565,7127,ACIS-S,NONE,3.93,4.03,NGC 0014,Swartz,2.193,15.815999999999999,archived,FAINT,TE,14.39191338,57930.0,5/14/2006 18:10,5/16/2007 9:36,7620651,NORMAL GALAXIES,GO,7,7,None,NGC 0014
262,600570,7132,ACIS-S,NONE,4.84,4.73,UGC 08041,Swartz,193.803,0.11699999999999999,archived,FAINT,TE,13.30854083,62988.0,11/29/2005 16:30,12/1/2006 5:59,7620651,NORMAL GALAXIES,GO,7,7,None,UGC 08041
263,600572,7134,ACIS-S,NONE,4.98,4.87,IC 0396,Swartz,74.49600000000001,68.324,archived,FAINT,TE,13.09676881,63765.0,11/29/2005 7:21,11/30/2006 14:59,7620651,NORMAL GALAXIES,GO,7,7,None,IC 0396
264,600584,7146,ACIS-S,NONE,8.0,7.85,NGC2552,Soria,124.834,50.007,archived,FAINT,TE,14.78697748,116082.0,6/4/2006 8:39,6/5/2007 12:57,7620718,NORMAL GALAXIES,GO,7,7,None,NGC 2552
265,600585,7147,ACIS-S,NONE,8.8,9.31,NGC4618,Soria,190.386,41.151,archived,FAINT,TE,15.12041705,140786.0,2/8/2007 22:38,2/9/2008 19:45,7620718,NORMAL GALAXIES,GO,7,7,None,NGC 4618
266,600588,7150,ACIS-S,NONE,5.2,5.31,NGC5585,Soria,214.95,56.729,archived,FAINT,TE,14.8222378,78769.0,8/28/2006 5:34,8/28/2007 21:39,7620718,NORMAL GALAXIES,GO,7,7,None,NGC 5585
267,600590,7152,ACIS-I,NONE,12.81,12.6,Maffei 2,Reynolds,40.48,59.604,archived,FAINT,TE,9.914256161,124951.0,7/6/2006 1:47,7/30/2007 15:59,7620849,NORMAL GALAXIES,GO,7,7,None,Maffei 2
268,600591,7153,ACIS-S,NONE,70.0,68.25,NGC 5253,Zezas,204.983,-31.64,archived,FAINT,TE,13.41957378,915858.0,12/12/2005 8:19,12/14/2006 7:29,7620901,NORMAL GALAXIES,GO,7,7,HST,NGC 5253
269,600592,7154,ACIS-S,NONE,70.0,66.64,NGC 5253,Zezas,204.983,-31.64,archived,FAINT,TE,14.693384900000002,979117.0,5/20/2006 3:43,5/22/2007 13:57,7620901,NORMAL GALAXIES,GO,7,7,HST,NGC 5253
270,600498,7252,ACIS-S,NONE,33.5,30.63,NGC 7090,Wang,324.119,-54.556999999999995,archived,VFAINT,TE,16.90708847,517827.0,4/10/2006 20:27,4/12/2007 7:59,7610408,NORMAL GALAXIES,GO,7,7,None,NGC 7090
271,600590,7369,ACIS-I,NONE,12.19,12.09,Maffei 2,Reynolds,40.48,59.604,archived,FAINT,TE,9.733454189,117690.0,7/29/2006 12:14,7/30/2007 15:59,7620849,NORMAL GALAXIES,GO,7,7,None,Maffei 2
272,701464,7797,ACIS-I,NONE,100.0,96.89,Centaurus A Jet,Kraft,201.33,-43.045,archived,FAINT,TE,7.177580082,695422.0,3/22/2007 8:59,3/24/2007 22:10,8700512,ACTIVE GALAXIES AND QUASARS,GO,8,8,None,NGC 5128
273,701464,7798,ACIS-I,NONE,100.0,90.84,Centaurus A Jet,Kraft,201.46599999999998,-43.001000000000005,archived,FAINT,TE,7.414238494,673501.0,3/27/2007 9:53,3/29/2007 8:50,8700512,ACTIVE GALAXIES AND QUASARS,GO,8,8,None,NGC 5128
274,701464,7799,ACIS-I,NONE,100.0,94.78,Centaurus A Jet,Kraft,201.46599999999998,-43.001000000000005,archived,FAINT,TE,7.405791817999999,701944.0,3/30/2007 2:32,4/2/2007 6:10,8700512,ACTIVE GALAXIES AND QUASARS,GO,8,8,None,NGC 5128
275,701464,7800,ACIS-I,NONE,100.0,90.84,Centaurus A Jet,Kraft,201.442,-42.971000000000004,archived,FAINT,TE,7.714461318,700801.0,4/17/2007 15:00,4/19/2007 8:49,8700512,ACTIVE GALAXIES AND QUASARS,GO,8,8,None,NGC 5128
276,701514,7850,ACIS-S,NONE,5.0,4.59,NGC 1315,Mathur,50.778,-21.375,archived,FAINT,TE,18.11030662,83175.0,3/13/2007 0:23,3/13/2008 11:09,8700652,ACTIVE GALAXIES AND QUASARS,GO,8,8,None,NGC 1315
277,701522,7858,ACIS-S,NONE,5.0,4.7,NGC 4571,Mathur,189.235,14.217,archived,FAINT,TE,15.68679043,73726.0,2/14/2008 7:54,2/17/2009 9:19,8700652,ACTIVE GALAXIES AND QUASARS,GO,8,8,None,NGC 4571
278,701527,7863,ACIS-S,NONE,5.0,5.07,NGC 4254,Mathur,184.707,14.417,archived,FAINT,TE,16.12672347,81829.0,11/21/2007 16:41,11/23/2008 7:40,8700652,ACTIVE GALAXIES AND QUASARS,GO,8,8,None,MESSIER 099
279,701548,7885,ACIS-S,NONE,11.6,11.6,SDSS J133422.63+475033.6,Brandt,203.59400000000002,47.843,archived,FAINT,TE,6.719077411000001,77911.0,8/25/2007 5:43,8/27/2008 8:10,8700408,ACTIVE GALAXIES AND QUASARS,GO,8,8,None,SDSS J133422.63+475033.6
280,900591,8050,ACIS-S,NONE,5.4,5.09,VCC 1619,Treu,188.877,12.220999999999998,archived,FAINT,TE,16.61155525,84604.0,2/19/2008 8:35,2/20/2008 7:49,8900784,EXTRAGALACTIC DIFFUSE EMISSION AND SURVEYS,GO,8,8,Spitzer,NGC 4550
281,900593,8052,ACIS-S,NONE,5.4,5.09,VCC 1242,Treu,187.47299999999998,14.069,archived,FAINT,TE,16.40264439,83540.0,2/19/2008 10:28,2/20/2008 7:59,8900784,EXTRAGALACTIC DIFFUSE EMISSION AND SURVEYS,GO,8,8,Spitzer,NGC 4474
282,900594,8053,ACIS-S,NONE,5.4,5.09,VCC 784,Treu,186.31099999999998,15.607999999999999,archived,FAINT,TE,16.20603582,82523.0,2/19/2008 12:09,2/20/2008 8:09,8900784,EXTRAGALACTIC DIFFUSE EMISSION AND SURVEYS,GO,8,8,Spitzer,NGC 4379
283,900599,8058,ACIS-S,NONE,5.4,5.5,VCC 1630,Treu,188.908,12.264000000000001,archived,FAINT,TE,16.61447991,91443.0,2/18/2008 0:56,2/19/2008 18:49,8900784,EXTRAGALACTIC DIFFUSE EMISSION AND SURVEYS,GO,8,8,Spitzer,NGC 4551
284,900627,8086,ACIS-S,NONE,5.4,5.16,VCC 33,Treu,182.783,14.275,archived,FAINT,TE,14.35546095,74066.0,2/1/2007 8:13,2/1/2007 18:24,8900784,EXTRAGALACTIC DIFFUSE EMISSION AND SURVEYS,GO,8,8,Spitzer,IC 3032
285,900632,8091,ACIS-S,NONE,5.4,5.09,VCC 1779,Treu,189.77,14.731,archived,FAINT,TE,16.10734181,82036.0,11/13/2007 12:46,11/14/2007 7:30,8900784,EXTRAGALACTIC DIFFUSE EMISSION AND SURVEYS,GO,8,8,Spitzer,IC 3612
286,900639,8098,ACIS-S,NONE,5.4,5.09,VCC 1627,Treu,188.905,12.382,archived,FAINT,TE,16.6060576,84576.0,2/24/2008 1:15,2/25/2008 10:49,8900784,EXTRAGALACTIC DIFFUSE EMISSION AND SURVEYS,GO,8,8,Spitzer,VCC 1627
287,900666,8125,ACIS-S,NONE,5.4,5.09,VCC 944,Treu,186.71,9.584,archived,FAINT,TE,16.16128563,82307.0,2/24/2008 19:44,2/25/2008 11:09,8900784,EXTRAGALACTIC DIFFUSE EMISSION AND SURVEYS,GO,8,8,Spitzer,NGC 4417
288,900667,8126,ACIS-S,NONE,5.4,5.09,VCC 1321,Treu,187.718,16.759,archived,FAINT,TE,16.19235911,82469.0,2/6/2008 13:28,2/7/2008 8:39,8900784,EXTRAGALACTIC DIFFUSE EMISSION AND SURVEYS,GO,8,8,Spitzer,NGC 4489
289,600627,8190,ACIS-S,NONE,60.0,52.77,M82,Kaaret,148.959,69.68,archived,FAINT,TE,5.249770804,277018.0,6/2/2007 2:40,6/4/2008 9:02,8620116,NORMAL GALAXIES,TOO,8,8,None,MESSIER 082
290,600634,8197,ACIS-S,NONE,48.0,48.24,NGC1023,Sivakoff,40.1,39.063,archived,VFAINT,TE,11.48271269,553915.0,12/12/2007 11:55,12/17/2008 14:19,8620639,NORMAL GALAXIES,GO,8,8,HST,NGC 1023
291,600634,8198,ACIS-S,NONE,48.0,49.73,NGC1023,Sivakoff,40.1,39.063,archived,VFAINT,TE,9.491494832,471974.0,12/17/2006 19:14,12/17/2008 14:19,8620639,NORMAL GALAXIES,GO,8,8,HST,NGC 1023
292,600520,8458,ACIS-S,NONE,45.0,43.57,IC 10,Prestwich,5.072,59.303999999999995,archived,FAINT,TE,15.22783587,663465.0,11/4/2006 23:32,11/6/2007 8:40,7620583,NORMAL GALAXIES,GO,7,7,None,IC 0010
293,600634,8464,ACIS-S,NONE,48.0,47.55,NGC1023,Sivakoff,40.1,39.063,archived,VFAINT,TE,11.57881343,550616.0,6/25/2007 17:53,12/17/2008 14:19,8620639,NORMAL GALAXIES,GO,8,8,HST,NGC 1023
294,600634,8465,ACIS-S,NONE,48.0,45.16,NGC1023,Sivakoff,40.1,39.063,archived,VFAINT,TE,11.87891505,536430.0,10/15/2007 9:08,12/17/2008 14:19,8620639,NORMAL GALAXIES,GO,8,8,HST,NGC 1023
295,701464,8489,ACIS-I,NONE,100.0,93.94,Centaurus A Jet,Kraft,201.387,-43.026,archived,FAINT,TE,7.207315187000001,677024.0,5/8/2007 18:41,5/10/2007 14:49,8700512,ACTIVE GALAXIES AND QUASARS,GO,8,8,None,NGC 5128
296,701464,8490,ACIS-I,NONE,100.0,94.43,Centaurus A Jet,Kraft,201.328,-43.05,archived,FAINT,TE,7.22317082,682049.0,5/30/2007 2:01,6/1/2007 6:52,8700512,ACTIVE GALAXIES AND QUASARS,GO,8,8,None,NGC 5128
297,500982,9120,ACIS-S,NONE,5.0,5.06,SN1978K,Immler,49.411,-66.551,archived,VFAINT,TE,11.01260376,55734.0,12/24/2007 9:09,12/26/2008 0:39,9500615,SN, SNR AND ISOLATED NS,GO,9,9,SN1978K
298,500983,9121,ACIS-S,NONE,15.0,14.92,SN 1979C,Immler,185.74400000000003,15.798,archived,VFAINT,TE,11.08018701,165271.0,4/20/2008 7:11,4/21/2009 8:29,9500615,SN, SNR AND ISOLATED NS,GO,9,9,M100
299,500984,9122,ACIS-S,NONE,10.0,9.91,SN 1993J,Immler,148.85299999999998,69.02,archived,VFAINT,TE,11.83829786,117329.0,2/1/2008 0:23,2/1/2009 14:00,9500615,SN, SNR AND ISOLATED NS,GO,9,9,M81
300,701718,9278,ACIS-S,NONE,25.0,21.19,NGC3621,Gliozzi,169.56900000000002,-32.814,archived,FAINT,TE,1.034312773,21920.0,3/6/2008 11:32,3/7/2009 7:19,9700701,ACTIVE GALAXIES AND QUASARS,GO,9,9,None,NGC 3621
301,600673,9532,ACIS-I,NONE,90.0,84.91,Sombrero,Jones,189.998,-11.615,archived,VFAINT,TE,3.8270874260000003,324970.0,4/29/2008 19:54,5/1/2009 8:39,9620250,NORMAL GALAXIES,GO,9,9,None,MESSIER 104
302,600674,9533,ACIS-I,NONE,90.0,88.97,Sombrero,Jones,189.998,-11.623,archived,VFAINT,TE,3.960789538,352404.0,12/2/2008 12:49,12/4/2009 7:19,9620250,NORMAL GALAXIES,GO,9,9,None,MESSIER 104
303,600675,9534,ACIS-S,NONE,15.6,15.35,NGC 2915,Jenkins,141.548,-76.626,archived,FAINT,TE,15.91764318,244403.0,4/10/2008 19:34,4/11/2009 10:40,9620513,NORMAL GALAXIES,GO,9,9,None,NGC 2915
304,600676,9535,ACIS-S,NONE,26.3,25.92,M81 DwA,Jenkins,125.98299999999999,71.029,archived,FAINT,TE,16.83822261,436430.0,8/24/2008 2:07,8/25/2009 9:19,9620513,NORMAL GALAXIES,GO,9,9,None,MESSIER 081 DWARF A
305,600677,9536,ACIS-S,NONE,26.3,24.93,M81 DwB,Jenkins,151.377,70.36399999999999,archived,FAINT,TE,16.48491269,411024.0,7/7/2008 1:44,7/8/2009 6:49,9620513,NORMAL GALAXIES,GO,9,9,None,UGC 05423
306,600678,9537,ACIS-S,NONE,15.3,13.54,DDO 165,Jenkins,196.604,67.707,archived,FAINT,TE,17.49419581,236897.0,2/8/2009 20:31,2/11/2010 8:29,9620513,NORMAL GALAXIES,GO,9,9,None,UGC 08201
307,600679,9538,ACIS-S,NONE,26.3,25.86,DDO 53,Jenkins,128.53,66.182,archived,FAINT,TE,22.02683997,569552.0,2/3/2008 15:39,2/6/2009 9:59,9620513,NORMAL GALAXIES,GO,9,9,None,UGC 04459
308,600680,9539,ACIS-S,NONE,26.3,25.92,Holmberg I,Jenkins,145.135,71.182,archived,FAINT,TE,16.12002114,417786.0,6/22/2008 10:06,6/23/2009 13:39,9620513,NORMAL GALAXIES,GO,9,9,None,Holmberg I
309,600681,9540,ACIS-S,NONE,26.3,25.72,Holmberg IX,Jenkins,149.38299999999998,69.046,archived,FAINT,TE,19.03758347,489732.0,8/24/2008 9:50,8/25/2009 9:29,9620513,NORMAL GALAXIES,GO,9,9,None,Holmberg IX
310,600682,9541,ACIS-I,NONE,11.2,11.24,IC 2574,Jenkins,157.09,68.411,archived,FAINT,TE,10.7178304,120416.0,6/30/2008 18:58,7/1/2009 14:19,9620513,NORMAL GALAXIES,GO,9,9,None,IC 2574
311,600683,9542,ACIS-S,NONE,10.0,9.82,NGC 2976,Jenkins,146.815,67.918,archived,FAINT,TE,16.09170926,158066.0,3/24/2008 21:02,3/25/2009 8:29,9620513,NORMAL GALAXIES,GO,9,9,None,NGC 2976
312,600684,9543,ACIS-I,NONE,11.2,11.01,NGC 4236,Jenkins,184.174,69.469,archived,FAINT,TE,10.42705303,114843.0,2/20/2008 14:11,2/21/2009 13:29,9620513,NORMAL GALAXIES,GO,9,9,None,NGC 4236
313,600686,9545,ACIS-S,NONE,28.7,25.96,NGC 4826,Jenkins,194.183,21.683000000000003,archived,FAINT,TE,17.58516493,456475.0,2/26/2009 10:57,2/27/2010 7:09,9620513,NORMAL GALAXIES,GO,9,9,None,MESSIER 064
314,600687,9546,ACIS-S,NONE,30.7,29.79,NGC 5474,Jenkins,211.25599999999997,53.662,archived,FAINT,TE,16.823525,501132.0,12/3/2007 5:52,12/4/2008 6:40,9620513,NORMAL GALAXIES,GO,9,9,None,NGC 5474
315,600688,9547,ACIS-S,NONE,43.3,43.22,NGC 24,Jenkins,2.485,-24.963,archived,FAINT,TE,16.636267,719100.0,10/13/2008 5:42,10/15/2009 7:19,9620513,NORMAL GALAXIES,GO,9,9,None,NGC 0024
316,600689,9548,ACIS-S,NONE,51.0,49.54,NGC 3627,Jenkins,170.063,12.989,archived,FAINT,TE,16.19338463,802230.0,3/31/2008 14:35,4/3/2009 8:00,9620513,NORMAL GALAXIES,GO,9,9,None,MESSIER 066
317,600690,9549,ACIS-S,NONE,58.1,54.85,NGC 4625,Jenkins,190.47,41.273999999999994,archived,FAINT,TE,15.96822626,875830.0,3/5/2008 1:09,3/6/2009 8:19,9620513,NORMAL GALAXIES,GO,9,9,None,NGC 4625
318,600691,9550,ACIS-S,NONE,59.3,58.73,NGC 855,Jenkins,33.515,27.877,archived,FAINT,TE,16.23052682,953193.0,10/3/2008 7:42,10/6/2009 16:20,9620513,NORMAL GALAXIES,GO,9,9,None,NGC 0855
319,600692,9551,ACIS-S,NONE,61.8,61.63,NGC 3198,Jenkins,154.97799999999998,45.55,archived,FAINT,TE,15.90744651,980298.0,2/5/2008 19:37,2/7/2009 10:29,9620513,NORMAL GALAXIES,GO,9,9,None,NGC 3198
320,600693,9552,ACIS-I,NONE,74.1,71.46,NGC 3521,Jenkins,166.454,-0.035,archived,FAINT,TE,5.345140248,381967.0,1/28/2008 20:15,1/30/2009 12:10,9620513,NORMAL GALAXIES,GO,9,9,None,NGC 3521
321,600694,9553,ACIS-I,NONE,25.7,24.34,NGC 4736,Jenkins,192.71900000000002,41.119,archived,FAINT,TE,10.69118309,260230.0,2/16/2008 13:22,2/17/2009 11:09,9620513,NORMAL GALAXIES,GO,9,9,None,MESSIER 094
